image,grid,tokens,kept_now,kept_with_floor
chartqa_images/1785.jpg,20x29,580,120,120
chartqa_images/1786.jpg,20x29,580,120,120
chartqa_images/1787.jpg,20x29,580,120,120
chartqa_images/1788.jpg,20x29,580,120,120
chartqa_images/1789.jpg,20x29,580,120,120
chartqa_images/1790.jpg,20x29,580,120,120
chartqa_images/1791.jpg,20x29,580,120,120
chartqa_images/1792.jpg,20x29,580,120,120
chartqa_images/1793.jpg,20x29,580,120,120
chartqa_images/1794.jpg,20x29,580,120,120
chartqa_images/1795.jpg,20x29,580,120,120
chartqa_images/1796.jpg,20x29,580,120,120
chartqa_images/1797.jpg,20x29,580,120,120
chartqa_images/1798.jpg,20x29,580,120,120
chartqa_images/1799.jpg,20x29,580,120,120
chartqa_images/1800.jpg,46x29,1334,276,276
chartqa_images/1801.jpg,28x29,812,168,168
chartqa_images/1802.jpg,20x29,580,120,120
chartqa_images/1803.jpg,20x29,580,120,120
chartqa_images/1804.jpg,46x29,1334,276,276
chartqa_images/1805.jpg,46x29,1334,276,276
chartqa_images/1806.jpg,46x29,1334,276,276
chartqa_images/1807.jpg,20x29,580,120,120
chartqa_images/1808.jpg,20x29,580,120,120
chartqa_images/1809.jpg,20x29,580,120,120
chartqa_images/1810.jpg,20x29,580,120,120
chartqa_images/1811.jpg,20x29,580,120,120
chartqa_images/1812.jpg,20x29,580,120,120
chartqa_images/1813.jpg,20x29,580,120,120
chartqa_images/1814.jpg,20x29,580,120,120
chartqa_images/1815.jpg,20x29,580,120,120
chartqa_images/1816.jpg,20x29,580,120,120
chartqa_images/1817.jpg,20x29,580,120,120
chartqa_images/1818.jpg,20x29,580,120,120
chartqa_images/1819.jpg,20x29,580,120,120
chartqa_images/1820.jpg,20x29,580,120,120
chartqa_images/1821.jpg,20x29,580,120,120
chartqa_images/1822.jpg,20x29,580,120,120
chartqa_images/1823.jpg,20x29,580,120,120
chartqa_images/1824.jpg,20x29,580,120,120
chartqa_images/1825.jpg,20x29,580,120,120
chartqa_images/1826.jpg,20x29,580,120,120
chartqa_images/1827.jpg,20x29,580,120,120
chartqa_images/1828.jpg,20x29,580,120,120
chartqa_images/1829.jpg,20x29,580,120,120
chartqa_images/1830.jpg,20x29,580,120,120
chartqa_images/1831.jpg,20x29,580,120,120
chartqa_images/1832.jpg,20x29,580,120,120
chartqa_images/1833.jpg,20x29,580,120,120
chartqa_images/1834.jpg,20x29,580,120,120
chartqa_images/1835.jpg,33x29,957,198,198
chartqa_images/1836.jpg,20x29,580,120,120
chartqa_images/1837.jpg,35x29,1015,210,210
chartqa_images/1838.jpg,20x29,580,120,120
chartqa_images/1839.jpg,20x29,580,120,120
chartqa_images/1840.jpg,22x29,638,132,132
chartqa_images/1841.jpg,20x29,580,120,120
chartqa_images/1842.jpg,20x29,580,120,120
chartqa_images/1843.jpg,20x29,580,120,120
chartqa_images/1844.jpg,20x29,580,120,120
chartqa_images/1845.jpg,20x29,580,120,120
chartqa_images/1846.jpg,20x29,580,120,120
chartqa_images/1847.jpg,20x29,580,120,120
chartqa_images/1848.jpg,20x29,580,120,120
chartqa_images/1849.jpg,20x29,580,120,120
chartqa_images/1850.jpg,38x29,1102,228,228
chartqa_images/1851.jpg,38x29,1102,228,228
chartqa_images/1852.jpg,20x29,580,120,120
chartqa_images/1853.jpg,20x29,580,120,120
chartqa_images/1854.jpg,20x29,580,120,120
chartqa_images/1855.jpg,20x29,580,120,120
chartqa_images/1856.jpg,20x29,580,120,120
chartqa_images/1857.jpg,20x29,580,120,120
chartqa_images/1858.jpg,20x29,580,120,120
chartqa_images/1859.jpg,20x29,580,120,120
chartqa_images/1860.jpg,20x29,580,120,120
chartqa_images/1861.jpg,20x29,580,120,120
chartqa_images/1862.jpg,35x29,1015,210,210
chartqa_images/1863.jpg,20x29,580,120,120
chartqa_images/1864.jpg,20x29,580,120,120
chartqa_images/1865.jpg,20x29,580,120,120
chartqa_images/1866.jpg,20x29,580,120,120
chartqa_images/1867.jpg,20x29,580,120,120
chartqa_images/1868.jpg,20x29,580,120,120
chartqa_images/1869.jpg,20x29,580,120,120
chartqa_images/1870.jpg,20x29,580,120,120
chartqa_images/1871.jpg,20x29,580,120,120
chartqa_images/1872.jpg,20x29,580,120,120
chartqa_images/1873.jpg,20x29,580,120,120
chartqa_images/1874.jpg,20x29,580,120,120
chartqa_images/1875.jpg,20x29,580,120,120
chartqa_images/1876.jpg,20x29,580,120,120
chartqa_images/1877.jpg,20x29,580,120,120
chartqa_images/1878.jpg,35x29,1015,210,210
chartqa_images/1879.jpg,20x29,580,120,120
chartqa_images/1880.jpg,20x29,580,120,120
chartqa_images/1881.jpg,20x29,580,120,120
chartqa_images/1882.jpg,20x29,580,120,120
chartqa_images/1883.jpg,35x29,1015,210,210
chartqa_images/1884.jpg,35x29,1015,210,210
chartqa_images/1885.jpg,45x29,1305,270,270
chartqa_images/1886.jpg,20x29,580,120,120
chartqa_images/1887.jpg,20x29,580,120,120
chartqa_images/1888.jpg,20x29,580,120,120
chartqa_images/1889.jpg,20x29,580,120,120
chartqa_images/1890.jpg,20x29,580,120,120
chartqa_images/1891.jpg,20x29,580,120,120
chartqa_images/1892.jpg,20x29,580,120,120
chartqa_images/1893.jpg,20x29,580,120,120
chartqa_images/1894.jpg,20x29,580,120,120
chartqa_images/1895.jpg,20x29,580,120,120
chartqa_images/1896.jpg,28x29,812,168,168
chartqa_images/1897.jpg,28x29,812,168,168
chartqa_images/1898.jpg,29x29,841,174,174
chartqa_images/1899.jpg,20x29,580,120,120
chartqa_images/1900.jpg,20x29,580,120,120
chartqa_images/1901.jpg,20x29,580,120,120
chartqa_images/1902.jpg,20x29,580,120,120
chartqa_images/1903.jpg,20x29,580,120,120
chartqa_images/1904.jpg,20x29,580,120,120
chartqa_images/1905.jpg,20x29,580,120,120
chartqa_images/1906.jpg,20x29,580,120,120
chartqa_images/1907.jpg,20x29,580,120,120
chartqa_images/1908.jpg,62x29,1798,372,372
chartqa_images/1909.jpg,62x29,1798,372,372
chartqa_images/1910.jpg,32x29,928,192,192
chartqa_images/1911.jpg,28x29,812,168,168
chartqa_images/1912.jpg,20x29,580,120,120
chartqa_images/1913.jpg,20x29,580,120,120
chartqa_images/1914.jpg,20x29,580,120,120
chartqa_images/1915.jpg,20x29,580,120,120
chartqa_images/1916.jpg,26x29,754,156,156
chartqa_images/1917.jpg,30x29,870,180,180
chartqa_images/1918.jpg,20x29,580,120,120
chartqa_images/1919.jpg,20x29,580,120,120
chartqa_images/1920.jpg,20x29,580,120,120
chartqa_images/1921.jpg,20x29,580,120,120
chartqa_images/1922.jpg,20x29,580,120,120
chartqa_images/1923.jpg,20x29,580,120,120
chartqa_images/1924.jpg,20x29,580,120,120
chartqa_images/1925.jpg,20x29,580,120,120
chartqa_images/1926.jpg,20x29,580,120,120
chartqa_images/1927.jpg,20x29,580,120,120
chartqa_images/1928.jpg,20x29,580,120,120
chartqa_images/1929.jpg,20x29,580,120,120
chartqa_images/1930.jpg,20x29,580,120,120
chartqa_images/1931.jpg,20x29,580,120,120
chartqa_images/1932.jpg,20x29,580,120,120
chartqa_images/1933.jpg,20x29,580,120,120
chartqa_images/1934.jpg,20x29,580,120,120
chartqa_images/1935.jpg,20x29,580,120,120
chartqa_images/1936.jpg,20x29,580,120,120
chartqa_images/1937.jpg,20x29,580,120,120
chartqa_images/1938.jpg,20x29,580,120,120
chartqa_images/1939.jpg,20x29,580,120,120
chartqa_images/1940.jpg,20x29,580,120,120
chartqa_images/1941.jpg,20x29,580,120,120
chartqa_images/1942.jpg,20x29,580,120,120
chartqa_images/1943.jpg,26x29,754,156,156
chartqa_images/1944.jpg,26x29,754,156,156
chartqa_images/1945.jpg,20x29,580,120,120
chartqa_images/1946.jpg,20x29,580,120,120
chartqa_images/1947.jpg,20x29,580,120,120
chartqa_images/1948.jpg,20x29,580,120,120
chartqa_images/1949.jpg,35x29,1015,210,210
chartqa_images/1950.jpg,20x29,580,120,120
chartqa_images/1951.jpg,20x29,580,120,120
chartqa_images/1952.jpg,20x29,580,120,120
chartqa_images/1953.jpg,20x29,580,120,120
chartqa_images/1954.jpg,20x29,580,120,120
chartqa_images/1955.jpg,20x29,580,120,120
chartqa_images/1956.jpg,20x29,580,120,120
chartqa_images/1957.jpg,20x29,580,120,120
chartqa_images/1958.jpg,20x29,580,120,120
chartqa_images/1959.jpg,20x29,580,120,120
chartqa_images/1960.jpg,20x29,580,120,120
chartqa_images/1961.jpg,20x29,580,120,120
chartqa_images/1962.jpg,20x29,580,120,120
chartqa_images/1963.jpg,20x29,580,120,120
chartqa_images/1964.jpg,20x29,580,120,120
chartqa_images/1965.jpg,20x29,580,120,120
chartqa_images/1966.jpg,20x29,580,120,120
chartqa_images/1967.jpg,20x29,580,120,120
chartqa_images/1968.jpg,20x29,580,120,120
chartqa_images/1969.jpg,20x29,580,120,120
chartqa_images/1970.jpg,20x29,580,120,120
chartqa_images/1971.jpg,20x29,580,120,120
chartqa_images/1972.jpg,20x29,580,120,120
chartqa_images/1973.jpg,20x29,580,120,120
chartqa_images/1974.jpg,20x29,580,120,120
chartqa_images/1975.jpg,20x29,580,120,120
chartqa_images/1976.jpg,20x29,580,120,120
chartqa_images/1977.jpg,35x29,1015,210,210
chartqa_images/1978.jpg,20x29,580,120,120
chartqa_images/1979.jpg,20x29,580,120,120
chartqa_images/1980.jpg,20x29,580,120,120
chartqa_images/1981.jpg,20x29,580,120,120
chartqa_images/1982.jpg,20x29,580,120,120
chartqa_images/1983.jpg,50x29,1450,300,300
chartqa_images/1984.jpg,20x29,580,120,120
chartqa_images/1985.jpg,20x29,580,120,120
chartqa_images/1986.jpg,20x29,580,120,120
chartqa_images/1987.jpg,20x29,580,120,120
chartqa_images/1988.jpg,20x29,580,120,120
chartqa_images/1989.jpg,20x29,580,120,120
chartqa_images/1990.jpg,20x29,580,120,120
chartqa_images/1991.jpg,20x29,580,120,120
chartqa_images/1992.jpg,20x29,580,120,120
chartqa_images/1993.jpg,20x29,580,120,120
chartqa_images/1994.jpg,20x29,580,120,120
chartqa_images/1995.jpg,20x29,580,120,120
chartqa_images/1996.jpg,20x29,580,120,120
chartqa_images/1997.jpg,20x29,580,120,120
chartqa_images/1998.jpg,20x29,580,120,120
chartqa_images/1999.jpg,20x29,580,120,120
chartqa_images/2000.jpg,20x29,580,120,120
chartqa_images/2001.jpg,20x29,580,120,120
chartqa_images/2002.jpg,27x29,783,162,162
chartqa_images/2003.jpg,20x29,580,120,120
chartqa_images/2004.jpg,20x29,580,120,120
chartqa_images/2005.jpg,30x29,870,180,180
chartqa_images/2006.jpg,26x29,754,156,156
chartqa_images/2007.jpg,20x29,580,120,120
chartqa_images/2008.jpg,20x29,580,120,120
chartqa_images/2009.jpg,20x29,580,120,120
chartqa_images/2010.jpg,49x29,1421,294,294
chartqa_images/2011.jpg,49x29,1421,294,294
chartqa_images/2012.jpg,20x29,580,120,120
chartqa_images/2013.jpg,20x29,580,120,120
chartqa_images/2014.jpg,22x29,638,132,132
chartqa_images/2015.jpg,22x29,638,132,132
chartqa_images/2016.jpg,22x29,638,132,132
chartqa_images/2017.jpg,20x29,580,120,120
chartqa_images/2018.jpg,20x29,580,120,120
chartqa_images/2019.jpg,20x29,580,120,120
chartqa_images/2020.jpg,20x29,580,120,120
chartqa_images/2021.jpg,20x29,580,120,120
chartqa_images/2022.jpg,35x29,1015,210,210
chartqa_images/2023.jpg,20x29,580,120,120
chartqa_images/2024.jpg,20x29,580,120,120
chartqa_images/2025.jpg,26x29,754,156,156
chartqa_images/2026.jpg,26x29,754,156,156
chartqa_images/2027.jpg,30x29,870,180,180
chartqa_images/2028.jpg,20x29,580,120,120
chartqa_images/2029.jpg,20x29,580,120,120
chartqa_images/2030.jpg,20x29,580,120,120
chartqa_images/2031.jpg,20x29,580,120,120
chartqa_images/2032.jpg,20x29,580,120,120
chartqa_images/2033.jpg,28x29,812,168,168
chartqa_images/2034.jpg,20x29,580,120,120
chartqa_images/2035.jpg,20x29,580,120,120
chartqa_images/2036.jpg,20x29,580,120,120
chartqa_images/2037.jpg,20x29,580,120,120
chartqa_images/2038.jpg,20x29,580,120,120
chartqa_images/2039.jpg,20x29,580,120,120
chartqa_images/2040.jpg,20x29,580,120,120
chartqa_images/2041.jpg,20x29,580,120,120
chartqa_images/2042.jpg,41x29,1189,246,246
chartqa_images/2043.jpg,20x29,580,120,120
chartqa_images/2044.jpg,20x29,580,120,120
chartqa_images/2045.jpg,20x29,580,120,120
chartqa_images/2046.jpg,20x29,580,120,120
chartqa_images/2047.jpg,20x29,580,120,120
chartqa_images/2048.jpg,20x29,580,120,120
chartqa_images/2049.jpg,20x29,580,120,120
chartqa_images/2050.jpg,20x29,580,120,120
chartqa_images/2051.jpg,20x29,580,120,120
chartqa_images/2052.jpg,20x29,580,120,120
chartqa_images/2053.jpg,26x29,754,156,156
chartqa_images/2054.jpg,20x29,580,120,120
chartqa_images/2055.jpg,20x29,580,120,120
chartqa_images/2056.jpg,20x29,580,120,120
chartqa_images/2057.jpg,26x29,754,156,156
chartqa_images/2058.jpg,26x29,754,156,156
chartqa_images/2059.jpg,20x29,580,120,120
chartqa_images/2060.jpg,20x29,580,120,120
chartqa_images/2061.jpg,20x29,580,120,120
chartqa_images/2062.jpg,20x29,580,120,120
chartqa_images/2063.jpg,47x29,1363,282,282
chartqa_images/2064.jpg,20x29,580,120,120
chartqa_images/2065.jpg,20x29,580,120,120
chartqa_images/2066.jpg,22x29,638,132,132
chartqa_images/2067.jpg,20x29,580,120,120
chartqa_images/2068.jpg,20x29,580,120,120
chartqa_images/2069.jpg,20x29,580,120,120
chartqa_images/2070.jpg,20x29,580,120,120
chartqa_images/2071.jpg,20x29,580,120,120
chartqa_images/2072.jpg,20x29,580,120,120
chartqa_images/2073.jpg,20x29,580,120,120
chartqa_images/2074.jpg,20x29,580,120,120
chartqa_images/2075.jpg,20x29,580,120,120
chartqa_images/2076.jpg,20x29,580,120,120
chartqa_images/2077.jpg,20x29,580,120,120
chartqa_images/2078.jpg,45x29,1305,270,270
chartqa_images/2079.jpg,20x29,580,120,120
chartqa_images/2080.jpg,41x29,1189,246,246
chartqa_images/2081.jpg,20x29,580,120,120
chartqa_images/2082.jpg,20x29,580,120,120
chartqa_images/2083.jpg,20x29,580,120,120
chartqa_images/2084.jpg,20x29,580,120,120
chartqa_images/2085.jpg,20x29,580,120,120
chartqa_images/2086.jpg,20x29,580,120,120
chartqa_images/2087.jpg,20x29,580,120,120
chartqa_images/2088.jpg,20x29,580,120,120
chartqa_images/2089.jpg,30x29,870,180,180
chartqa_images/2090.jpg,20x29,580,120,120
chartqa_images/2091.jpg,20x29,580,120,120
chartqa_images/2092.jpg,20x29,580,120,120
chartqa_images/2093.jpg,20x29,580,120,120
chartqa_images/2094.jpg,22x29,638,132,132
chartqa_images/2095.jpg,20x29,580,120,120
chartqa_images/2096.jpg,35x29,1015,210,210
chartqa_images/2097.jpg,20x29,580,120,120
chartqa_images/2098.jpg,30x29,870,180,180
chartqa_images/2099.jpg,20x29,580,120,120
chartqa_images/2100.jpg,20x29,580,120,120
chartqa_images/2101.jpg,20x29,580,120,120
chartqa_images/2102.jpg,20x29,580,120,120
chartqa_images/2103.jpg,20x29,580,120,120
chartqa_images/2104.jpg,44x29,1276,264,264
chartqa_images/2105.jpg,20x29,580,120,120
chartqa_images/2106.jpg,20x29,580,120,120
chartqa_images/2107.jpg,20x29,580,120,120
chartqa_images/2108.jpg,20x29,580,120,120
chartqa_images/2109.jpg,20x29,580,120,120
chartqa_images/2110.jpg,47x29,1363,282,282
chartqa_images/2111.jpg,47x29,1363,282,282
chartqa_images/2112.jpg,20x29,580,120,120
chartqa_images/2113.jpg,20x29,580,120,120
chartqa_images/2114.jpg,20x29,580,120,120
chartqa_images/2115.jpg,20x29,580,120,120
chartqa_images/2116.jpg,20x29,580,120,120
chartqa_images/2117.jpg,20x29,580,120,120
chartqa_images/2118.jpg,31x29,899,186,186
chartqa_images/2119.jpg,20x29,580,120,120
chartqa_images/2120.jpg,20x29,580,120,120
chartqa_images/2121.jpg,20x29,580,120,120
chartqa_images/2122.jpg,20x29,580,120,120
chartqa_images/2123.jpg,20x29,580,120,120
chartqa_images/2124.jpg,20x29,580,120,120
chartqa_images/2125.jpg,26x29,754,156,156
chartqa_images/2126.jpg,26x29,754,156,156
chartqa_images/2127.jpg,20x29,580,120,120
chartqa_images/2128.jpg,20x29,580,120,120
chartqa_images/2129.jpg,20x29,580,120,120
chartqa_images/2130.jpg,20x29,580,120,120
chartqa_images/2131.jpg,20x29,580,120,120
chartqa_images/2132.jpg,20x29,580,120,120
chartqa_images/2133.jpg,20x29,580,120,120
chartqa_images/2134.jpg,20x29,580,120,120
chartqa_images/2135.jpg,20x29,580,120,120
chartqa_images/2136.jpg,20x29,580,120,120
chartqa_images/2137.jpg,28x29,812,168,168
chartqa_images/2138.jpg,20x29,580,120,120
chartqa_images/2139.jpg,28x29,812,168,168
chartqa_images/2140.jpg,40x29,1160,240,240
chartqa_images/2141.jpg,20x29,580,120,120
chartqa_images/2142.jpg,20x29,580,120,120
chartqa_images/2143.jpg,20x29,580,120,120
chartqa_images/2144.jpg,20x29,580,120,120
chartqa_images/2145.jpg,20x29,580,120,120
chartqa_images/2146.jpg,20x29,580,120,120
chartqa_images/2147.jpg,20x29,580,120,120
chartqa_images/2148.jpg,20x29,580,120,120
chartqa_images/2149.jpg,20x29,580,120,120
chartqa_images/2150.jpg,20x29,580,120,120
chartqa_images/2151.jpg,20x29,580,120,120
chartqa_images/2152.jpg,20x29,580,120,120
chartqa_images/2153.jpg,20x29,580,120,120
chartqa_images/2154.jpg,20x29,580,120,120
chartqa_images/2155.jpg,20x29,580,120,120
chartqa_images/2156.jpg,20x29,580,120,120
chartqa_images/2157.jpg,27x29,783,162,162
chartqa_images/2158.jpg,27x29,783,162,162
chartqa_images/2159.jpg,35x29,1015,210,210
chartqa_images/2160.jpg,35x29,1015,210,210
chartqa_images/2161.jpg,36x29,1044,216,216
chartqa_images/2162.jpg,20x29,580,120,120
chartqa_images/2163.jpg,20x29,580,120,120
chartqa_images/2164.jpg,20x29,580,120,120
chartqa_images/2165.jpg,20x29,580,120,120
chartqa_images/2166.jpg,20x29,580,120,120
chartqa_images/2167.jpg,20x29,580,120,120
chartqa_images/2168.jpg,20x29,580,120,120
chartqa_images/2169.jpg,20x29,580,120,120
chartqa_images/2170.jpg,20x29,580,120,120
chartqa_images/2171.jpg,35x29,1015,210,210
chartqa_images/2172.jpg,20x29,580,120,120
chartqa_images/2173.jpg,20x29,580,120,120
chartqa_images/2174.jpg,20x29,580,120,120
chartqa_images/2175.jpg,20x29,580,120,120
chartqa_images/2176.jpg,20x29,580,120,120
chartqa_images/2177.jpg,20x29,580,120,120
chartqa_images/2178.jpg,20x29,580,120,120
chartqa_images/2179.jpg,20x29,580,120,120
chartqa_images/2180.jpg,20x29,580,120,120
chartqa_images/2181.jpg,20x29,580,120,120
chartqa_images/2182.jpg,20x29,580,120,120
chartqa_images/2183.jpg,20x29,580,120,120
chartqa_images/2184.jpg,20x29,580,120,120
chartqa_images/2185.jpg,20x29,580,120,120
chartqa_images/2186.jpg,20x29,580,120,120
chartqa_images/2187.jpg,20x29,580,120,120
chartqa_images/2188.jpg,20x29,580,120,120
chartqa_images/2189.jpg,20x29,580,120,120
chartqa_images/2190.jpg,20x29,580,120,120
chartqa_images/2191.jpg,20x29,580,120,120
chartqa_images/2192.jpg,20x29,580,120,120
chartqa_images/2193.jpg,20x29,580,120,120
chartqa_images/2194.jpg,20x29,580,120,120
chartqa_images/2195.jpg,20x29,580,120,120
chartqa_images/2196.jpg,20x29,580,120,120
chartqa_images/2197.jpg,20x29,580,120,120
chartqa_images/2198.jpg,20x29,580,120,120
chartqa_images/2199.jpg,20x29,580,120,120
chartqa_images/2200.jpg,20x29,580,120,120
chartqa_images/2201.jpg,20x29,580,120,120
chartqa_images/2202.jpg,20x29,580,120,120
chartqa_images/2203.jpg,20x29,580,120,120
chartqa_images/2204.jpg,20x29,580,120,120
chartqa_images/2205.jpg,20x29,580,120,120
chartqa_images/2206.jpg,20x29,580,120,120
chartqa_images/2207.jpg,20x29,580,120,120
chartqa_images/2208.jpg,20x29,580,120,120
chartqa_images/2209.jpg,20x29,580,120,120
chartqa_images/2210.jpg,20x29,580,120,120
chartqa_images/2211.jpg,20x29,580,120,120
chartqa_images/2212.jpg,20x29,580,120,120
chartqa_images/2213.jpg,20x29,580,120,120
chartqa_images/2214.jpg,20x29,580,120,120
chartqa_images/2215.jpg,20x29,580,120,120
chartqa_images/2216.jpg,20x29,580,120,120
chartqa_images/2217.jpg,20x29,580,120,120
chartqa_images/2218.jpg,20x29,580,120,120
chartqa_images/2219.jpg,20x29,580,120,120
chartqa_images/2220.jpg,20x29,580,120,120
chartqa_images/2221.jpg,20x29,580,120,120
chartqa_images/2222.jpg,20x29,580,120,120
chartqa_images/2223.jpg,20x29,580,120,120
chartqa_images/2224.jpg,20x29,580,120,120
chartqa_images/2225.jpg,20x29,580,120,120
chartqa_images/2226.jpg,20x29,580,120,120
chartqa_images/2227.jpg,20x29,580,120,120
chartqa_images/2228.jpg,20x29,580,120,120
chartqa_images/2229.jpg,20x29,580,120,120
chartqa_images/2230.jpg,20x29,580,120,120
chartqa_images/2231.jpg,20x29,580,120,120
chartqa_images/2232.jpg,20x29,580,120,120
chartqa_images/2233.jpg,20x29,580,120,120
chartqa_images/2234.jpg,20x29,580,120,120
chartqa_images/2235.jpg,20x29,580,120,120
chartqa_images/2236.jpg,20x29,580,120,120
chartqa_images/2237.jpg,34x29,986,204,204
chartqa_images/2238.jpg,20x29,580,120,120
chartqa_images/2239.jpg,35x29,1015,210,210
chartqa_images/2240.jpg,35x29,1015,210,210
chartqa_images/2241.jpg,20x29,580,120,120
chartqa_images/2242.jpg,20x29,580,120,120
chartqa_images/2243.jpg,35x29,1015,210,210
chartqa_images/2244.jpg,20x29,580,120,120
chartqa_images/2245.jpg,20x29,580,120,120
chartqa_images/2246.jpg,20x29,580,120,120
chartqa_images/2247.jpg,20x29,580,120,120
chartqa_images/2248.jpg,20x29,580,120,120
chartqa_images/2249.jpg,20x29,580,120,120
chartqa_images/2250.jpg,30x29,870,180,180
chartqa_images/2251.jpg,44x29,1276,264,264
chartqa_images/2252.jpg,22x29,638,132,132
chartqa_images/2253.jpg,20x29,580,120,120
chartqa_images/2254.jpg,20x29,580,120,120
chartqa_images/2255.jpg,20x29,580,120,120
chartqa_images/2256.jpg,20x29,580,120,120
chartqa_images/2257.jpg,20x29,580,120,120
chartqa_images/2258.jpg,20x29,580,120,120
chartqa_images/2259.jpg,41x29,1189,246,246
chartqa_images/2260.jpg,20x29,580,120,120
chartqa_images/2261.jpg,26x29,754,156,156
chartqa_images/2262.jpg,20x29,580,120,120
chartqa_images/2263.jpg,20x29,580,120,120
chartqa_images/2264.jpg,20x29,580,120,120
chartqa_images/2265.jpg,20x29,580,120,120
chartqa_images/2266.jpg,20x29,580,120,120
chartqa_images/2267.jpg,20x29,580,120,120
chartqa_images/2268.jpg,20x29,580,120,120
chartqa_images/2269.jpg,20x29,580,120,120
chartqa_images/2270.jpg,20x29,580,120,120
chartqa_images/2271.jpg,20x29,580,120,120
chartqa_images/2272.jpg,20x29,580,120,120
chartqa_images/2273.jpg,20x29,580,120,120
chartqa_images/2274.jpg,20x29,580,120,120
chartqa_images/2275.jpg,20x29,580,120,120
chartqa_images/2276.jpg,20x29,580,120,120
chartqa_images/2277.jpg,20x29,580,120,120
chartqa_images/2278.jpg,20x29,580,120,120
chartqa_images/2279.jpg,20x29,580,120,120
chartqa_images/2280.jpg,20x29,580,120,120
chartqa_images/2281.jpg,20x29,580,120,120
chartqa_images/2282.jpg,38x29,1102,228,228
chartqa_images/2283.jpg,20x29,580,120,120
chartqa_images/2284.jpg,20x29,580,120,120
chartqa_images/2285.jpg,20x29,580,120,120
chartqa_images/2286.jpg,34x29,986,204,204
chartqa_images/2287.jpg,20x29,580,120,120
chartqa_images/2288.jpg,20x29,580,120,120
chartqa_images/2289.jpg,20x29,580,120,120
chartqa_images/2290.jpg,20x29,580,120,120
chartqa_images/2291.jpg,20x29,580,120,120
chartqa_images/2292.jpg,20x29,580,120,120
chartqa_images/2293.jpg,20x29,580,120,120
chartqa_images/2294.jpg,30x29,870,180,180
chartqa_images/2295.jpg,20x29,580,120,120
chartqa_images/2296.jpg,20x29,580,120,120
chartqa_images/2297.jpg,20x29,580,120,120
chartqa_images/2298.jpg,20x29,580,120,120
chartqa_images/2299.jpg,20x29,580,120,120
chartqa_images/2300.jpg,20x29,580,120,120
chartqa_images/2301.jpg,29x29,841,174,174
chartqa_images/2302.jpg,20x29,580,120,120
chartqa_images/2303.jpg,20x29,580,120,120
chartqa_images/2304.jpg,20x29,580,120,120
chartqa_images/2305.jpg,20x29,580,120,120
chartqa_images/2306.jpg,20x29,580,120,120
chartqa_images/2307.jpg,20x29,580,120,120
chartqa_images/2308.jpg,20x29,580,120,120
chartqa_images/2309.jpg,22x29,638,132,132
chartqa_images/2310.jpg,20x29,580,120,120
chartqa_images/2311.jpg,20x29,580,120,120
chartqa_images/2312.jpg,26x29,754,156,156
chartqa_images/2313.jpg,20x29,580,120,120
chartqa_images/2314.jpg,28x29,812,168,168
chartqa_images/2315.jpg,20x29,580,120,120
chartqa_images/2316.jpg,20x29,580,120,120
chartqa_images/2317.jpg,20x29,580,120,120
chartqa_images/2318.jpg,20x29,580,120,120
chartqa_images/2319.jpg,20x29,580,120,120
chartqa_images/2320.jpg,20x29,580,120,120
chartqa_images/2321.jpg,20x29,580,120,120
chartqa_images/2322.jpg,20x29,580,120,120
chartqa_images/2323.jpg,20x29,580,120,120
chartqa_images/2324.jpg,20x29,580,120,120
chartqa_images/2325.jpg,20x29,580,120,120
chartqa_images/2326.jpg,20x29,580,120,120
chartqa_images/2327.jpg,20x29,580,120,120
chartqa_images/2328.jpg,20x29,580,120,120
chartqa_images/2329.jpg,20x29,580,120,120
chartqa_images/2330.jpg,20x29,580,120,120
chartqa_images/2331.jpg,30x29,870,180,180
chartqa_images/2332.jpg,30x29,870,180,180
chartqa_images/2333.jpg,20x29,580,120,120
chartqa_images/2334.jpg,20x29,580,120,120
chartqa_images/2335.jpg,20x29,580,120,120
chartqa_images/2336.jpg,20x29,580,120,120
chartqa_images/2337.jpg,20x29,580,120,120
chartqa_images/2338.jpg,20x29,580,120,120
chartqa_images/2339.jpg,20x29,580,120,120
chartqa_images/2340.jpg,20x29,580,120,120
chartqa_images/2341.jpg,35x29,1015,210,210
chartqa_images/2342.jpg,35x29,1015,210,210
chartqa_images/2343.jpg,35x29,1015,210,210
chartqa_images/2344.jpg,35x29,1015,210,210
chartqa_images/2345.jpg,20x29,580,120,120
chartqa_images/2346.jpg,20x29,580,120,120
chartqa_images/2347.jpg,20x29,580,120,120
chartqa_images/2348.jpg,20x29,580,120,120
chartqa_images/2349.jpg,20x29,580,120,120
chartqa_images/2350.jpg,20x29,580,120,120
chartqa_images/2351.jpg,59x29,1711,354,354
chartqa_images/2352.jpg,20x29,580,120,120
chartqa_images/2353.jpg,20x29,580,120,120
chartqa_images/2354.jpg,20x29,580,120,120
chartqa_images/2355.jpg,20x29,580,120,120
chartqa_images/2356.jpg,20x29,580,120,120
chartqa_images/2357.jpg,20x29,580,120,120
chartqa_images/2358.jpg,20x29,580,120,120
chartqa_images/2359.jpg,20x29,580,120,120
chartqa_images/2360.jpg,20x29,580,120,120
chartqa_images/2361.jpg,20x29,580,120,120
chartqa_images/2362.jpg,20x29,580,120,120
chartqa_images/2363.jpg,20x29,580,120,120
chartqa_images/2364.jpg,20x29,580,120,120
